Product_Identifier,Supermarket_Identifier,Product_Supermarket_Identifier,Product_Weight,Product_Fat_Content,Product_Shelf_Visibility,Product_Type,Product_Price,Supermarket_Opening_Year,Supermarket _Size,Supermarket_Location_Type,Supermarket_Type,Product_Supermarket_Sales
NCP05,CHUKWUDI049,NCP05_CHUKWUDI049,19.6,Low Fat,0.025325897,Health and Hygiene,377.26,2006,Medium,Cluster 1,Supermarket Type1,9487.65
NCP06,CHUKWUDI010,NCP06_CHUKWUDI010,20.7,Low Fat,0.065689432,Household,374.34,2005,,Cluster 3,Grocery Store,377.84
NCP06,CHUKWUDI017,NCP06_CHUKWUDI017,20.7,Low Fat,0.039467795,Household,379.34,2014,,Cluster 2,Supermarket Type1,1511.37
NCP06,CHUKWUDI018,NCP06_CHUKWUDI018,20.7,Low Fat,0.039405676,Household,374.59,2016,Medium,Cluster 3,Supermarket Type2,5667.62
NCP06,CHUKWUDI027,NCP06_CHUKWUDI027,,Low Fat,0.039055756,Household,380.84,1992,Medium,Cluster 3,Supermarket Type3,5289.78
NCP06,CHUKWUDI035,NCP06_CHUKWUDI035,20.7,Ultra Low fat,0.039238384,Household,382.09,2011,Small,Cluster 2,Supermarket Type1,6423.31
NCP06,CHUKWUDI046,NCP06_CHUKWUDI046,20.7,Low Fat,0.039245805,Household,378.59,2004,Small,Cluster 1,Supermarket Type1,3778.42
NCP06,CHUKWUDI049,NCP06_CHUKWUDI049,20.7,Low Fat,0.039306822,Household,376.84,2006,Medium,Cluster 1,Supermarket Type1,8312.51
NCP14,CHUKWUDI013,NCP14_CHUKWUDI013,8.275,Low Fat,0.110197977,Household,260.58,1994,High,Cluster 3,Supermarket Type1,9146.43
NCP14,CHUKWUDI018,NCP14_CHUKWUDI018,8.275,Low Fat,0.110739031,Household,258.33,2016,Medium,Cluster 3,Supermarket Type2,6010.51
NCP17,CHUKWUDI010,NCP17_CHUKWUDI010,19.35,Low Fat,0,Health and Hygiene,163.29,2005,,Cluster 3,Grocery Store,479.38
NCP18,CHUKWUDI017,NCP18_CHUKWUDI017,12.15,Low Fat,0.028760013,Household,378.68,2014,,Cluster 2,Supermarket Type1,12037.66
NCP18,CHUKWUDI018,NCP18_CHUKWUDI018,12.15,Low Fat,0.028714747,Household,379.93,2016,Medium,Cluster 3,Supermarket Type2,9028.25
NCP18,CHUKWUDI027,NCP18_CHUKWUDI027,,Low Fat,0.028459761,Household,374.93,1992,Medium,Cluster 3,Supermarket Type3,10909.13
NCP18,CHUKWUDI035,NCP18_CHUKWUDI035,12.15,Low Fat,0.028592842,Household,377.68,2011,Small,Cluster 2,Supermarket Type1,7147.36
NCP18,CHUKWUDI045,NCP18_CHUKWUDI045,12.15,Low Fat,0.028656248,Household,373.43,2009,,Cluster 2,Supermarket Type1,3009.42
NCP18,CHUKWUDI046,NCP18_CHUKWUDI046,12.15,Low Fat,0.02859825,Household,376.18,2004,Small,Cluster 1,Supermarket Type1,5642.66
NCP18,CHUKWUDI049,NCP18_CHUKWUDI049,12.15,Low Fat,0.028642712,Household,372.68,2006,Medium,Cluster 1,Supermarket Type1,3009.42
NCP29,CHUKWUDI010,NCP29_CHUKWUDI010,8.42,Low Fat,0.187918654,Health and Hygiene,163.54,2005,,Cluster 3,Grocery Store,319.58
NCP29,CHUKWUDI013,NCP29_CHUKWUDI013,8.42,Low Fat,0.112177581,Health and Hygiene,164.79,1994,High,Cluster 3,Supermarket Type1,2396.88
NCP30,CHUKWUDI013,NCP30_CHUKWUDI013,20.5,Low Fat,0.032741422,Household,101.21,1994,High,Cluster 3,Supermarket Type1,1473.08
NCP41,CHUKWUDI010,NCP41_CHUKWUDI010,16.6,Low Fat,0.027133398,Health and Hygiene,265.65,2005,,Cluster 3,Grocery Store,539.3
NCP41,CHUKWUDI013,NCP41_CHUKWUDI013,16.6,Low Fat,0.016197216,Health and Hygiene,272.15,1994,High,Cluster 3,Supermarket Type1,2426.84
NCP41,CHUKWUDI018,NCP41_CHUKWUDI018,16.6,Low Fat,0.016276741,Health and Hygiene,274.65,2016,Medium,Cluster 3,Supermarket Type2,4044.74
NCP42,CHUKWUDI017,NCP42_CHUKWUDI017,8.51,Low Fat,0.016201845,Household,488.12,2014,,Cluster 2,Supermarket Type1,10656.13
NCP42,CHUKWUDI018,NCP42_CHUKWUDI018,8.51,Low Fat,0.016176344,Household,480.37,2016,Medium,Cluster 3,Supermarket Type2,4843.7
NCP42,CHUKWUDI019,NCP42_CHUKWUDI019,,Low Fat,0.028207784,Household,488.87,1992,Small,Cluster 1,Grocery Store,968.74
NCP42,CHUKWUDI045,NCP42_CHUKWUDI045,8.51,Low Fat,0.016143389,Household,485.62,2009,,Cluster 2,Supermarket Type1,5812.43
NCP42,CHUKWUDI049,NCP42_CHUKWUDI049,8.51,Low Fat,0.016135764,Household,489.12,2006,Medium,Cluster 1,Supermarket Type1,10656.13
NCP43,CHUKWUDI018,NCP43_CHUKWUDI018,17.75,Low Fat,0.030631323,Others,446.42,2016,Medium,Cluster 3,Supermarket Type2,6291.81
NCP43,CHUKWUDI019,NCP43_CHUKWUDI019,,Low Fat,0.053413906,Others,454.42,1992,Small,Cluster 1,Grocery Store,449.42
NCP43,CHUKWUDI035,NCP43_CHUKWUDI035,17.75,Low Fat,0.030501281,Others,451.42,2011,Small,Cluster 2,Supermarket Type1,8538.89
NCP43,CHUKWUDI045,NCP43_CHUKWUDI045,17.75,Low Fat,0.030568919,Others,444.67,2009,,Cluster 2,Supermarket Type1,5842.4
NCP43,CHUKWUDI046,NCP43_CHUKWUDI046,17.75,Low Fat,0.03050705,Others,450.92,2004,Small,Cluster 1,Supermarket Type1,5842.4
NCP50,CHUKWUDI013,NCP50_CHUKWUDI013,17.35,Low Fat,0.020542737,Others,201.4,1994,High,Cluster 3,Supermarket Type1,805.62
NCP53,CHUKWUDI017,NCP53_CHUKWUDI017,14.75,Low Fat,0.033076388,Health and Hygiene,593.23,2014,,Cluster 2,Supermarket Type1,7724.94
NCP53,CHUKWUDI027,NCP53_CHUKWUDI027,,Low Fat,0.032731074,Health and Hygiene,589.23,1992,Medium,Cluster 3,Supermarket Type3,14261.44
NCP54,CHUKWUDI017,NCP54_CHUKWUDI017,15.35,Low Fat,0.035348491,Household,311.68,2014,,Cluster 2,Supermarket Type1,5234.85
NCP54,CHUKWUDI018,NCP54_CHUKWUDI018,15.35,Low Fat,0.035292855,Household,311.43,2016,Medium,Cluster 3,Supermarket Type2,4003.12
NCP54,CHUKWUDI049,NCP54_CHUKWUDI049,15.35,Low Fat,0.035204319,Household,307.18,2006,Medium,Cluster 1,Supermarket Type1,7082.45
NCP55,CHUKWUDI010,NCP55_CHUKWUDI010,14.65,Low Fat,0,Others,141.15,2005,,Cluster 3,Grocery Store,138.15
NCP55,CHUKWUDI013,NCP55_CHUKWUDI013,14.65,Low Fat,0.011180713,Others,134.65,1994,High,Cluster 3,Supermarket Type1,552.61
NCQ02,CHUKWUDI035,NCQ02_CHUKWUDI035,12.6,Low Fat,0.007455054,Household,467.39,2011,Small,Cluster 2,Supermarket Type1,9857.17
NCQ02,CHUKWUDI049,NCQ02_CHUKWUDI049,12.6,Low Fat,0.007468056,Household,467.39,2006,Medium,Cluster 1,Supermarket Type1,8449
NCQ05,CHUKWUDI010,NCQ05_CHUKWUDI010,11.395,Low Fat,0.03616416,Health and Hygiene,375.43,2005,,Cluster 3,Grocery Store,752.35
NCQ05,CHUKWUDI013,NCQ05_CHUKWUDI013,11.395,Ultra Low fat,0,Health and Hygiene,379.18,1994,High,Cluster 3,Supermarket Type1,8652.07
NCQ05,CHUKWUDI017,NCQ05_CHUKWUDI017,11.395,Low Fat,0,Health and Hygiene,373.18,2014,,Cluster 2,Supermarket Type1,6018.83
NCQ05,CHUKWUDI019,NCQ05_CHUKWUDI019,,Low Fat,0.037829469,Health and Hygiene,377.68,1992,Small,Cluster 1,Grocery Store,1128.53
NCQ05,CHUKWUDI027,NCQ05_CHUKWUDI027,,Low Fat,0,Health and Hygiene,380.18,1992,Medium,Cluster 3,Supermarket Type3,5266.48
NCQ05,CHUKWUDI035,NCQ05_CHUKWUDI035,11.395,Ultra Low fat,0.021602001,Health and Hygiene,372.93,2011,Small,Cluster 2,Supermarket Type1,6771.19
NCQ05,CHUKWUDI045,NCQ05_CHUKWUDI045,11.395,Low Fat,0.021649904,Health and Hygiene,377.18,2009,,Cluster 2,Supermarket Type1,10909.13
NCQ05,CHUKWUDI049,NCQ05_CHUKWUDI049,11.395,Low Fat,0.021639678,Health and Hygiene,375.43,2006,Medium,Cluster 1,Supermarket Type1,6771.19
NCQ06,CHUKWUDI017,NCQ06_CHUKWUDI017,13,Low Fat,0.0420611,Household,635.25,2014,,Cluster 2,Supermarket Type1,8287.55
NCQ06,CHUKWUDI019,NCQ06_CHUKWUDI019,,Low Fat,0.073229342,Household,635.25,1992,Small,Cluster 1,Grocery Store,637.5
NCQ06,CHUKWUDI027,NCQ06_CHUKWUDI027,,Low Fat,0.041621987,Household,634,1992,Medium,Cluster 3,Supermarket Type3,16575.09
NCQ06,CHUKWUDI035,NCQ06_CHUKWUDI035,13,Low Fat,0.041816615,Household,636.25,2011,Small,Cluster 2,Supermarket Type1,12112.57
NCQ06,CHUKWUDI045,NCQ06_CHUKWUDI045,13,Low Fat,0.041909345,Household,637.5,2009,,Cluster 2,Supermarket Type1,14662.58
NCQ17,CHUKWUDI010,NCQ17_CHUKWUDI010,10.3,Low Fat,0.195721125,Health and Hygiene,391.16,2005,,Cluster 3,Grocery Store,782.32
NCQ17,CHUKWUDI013,NCQ17_CHUKWUDI013,10.3,Low Fat,0,Health and Hygiene,386.66,1994,High,Cluster 3,Supermarket Type1,7040.84
NCQ17,CHUKWUDI017,NCQ17_CHUKWUDI017,10.3,Ultra Low fat,0.117593973,Health and Hygiene,386.16,2014,,Cluster 2,Supermarket Type1,6258.52
NCQ17,CHUKWUDI027,NCQ17_CHUKWUDI027,,Low Fat,0.116366304,Health and Hygiene,395.91,1992,Medium,Cluster 3,Supermarket Type3,10170.1
NCQ18,CHUKWUDI013,NCQ18_CHUKWUDI013,15.75,Low Fat,0.134960397,Household,253.43,1994,High,Cluster 3,Supermarket Type1,5243.18
NCQ29,CHUKWUDI017,NCQ29_CHUKWUDI017,12,Low Fat,0,Health and Hygiene,655.82,2014,,Cluster 2,Supermarket Type1,3904.92
NCQ29,CHUKWUDI019,NCQ29_CHUKWUDI019,,Low Fat,0.182493512,Health and Hygiene,647.07,1992,Small,Cluster 1,Grocery Store,2603.28
NCQ30,CHUKWUDI010,NCQ30_CHUKWUDI010,7.725,Ultra Low fat,0.048661041,Household,309.35,2005,,Cluster 3,Grocery Store,304.6
NCQ30,CHUKWUDI017,NCQ30_CHUKWUDI017,7.725,Low Fat,0.029236727,Household,309.6,2014,,Cluster 2,Supermarket Type1,3350.64
NCQ30,CHUKWUDI019,NCQ30_CHUKWUDI019,,Low Fat,0.050901814,Household,301.35,1992,Small,Cluster 1,Grocery Store,913.81
NCQ30,CHUKWUDI049,NCQ30_CHUKWUDI049,7.725,Low Fat,0.029117482,Household,307.6,2006,Medium,Cluster 1,Supermarket Type1,3959.85
NCQ38,CHUKWUDI013,NCQ38_CHUKWUDI013,16.35,Low Fat,0.013355306,Others,263.82,1994,High,Cluster 3,Supermarket Type1,5060.08
NCQ38,CHUKWUDI018,NCQ38_CHUKWUDI018,16.35,Low Fat,0.013420879,Others,262.07,2016,Medium,Cluster 3,Supermarket Type2,4527.44
NCQ38,CHUKWUDI049,NCQ38_CHUKWUDI049,16.35,Low Fat,0.013387211,Others,264.07,2006,Medium,Cluster 1,Supermarket Type1,2663.2
NCQ41,CHUKWUDI018,NCQ41_CHUKWUDI018,14.8,Low Fat,0.019559746,Health and Hygiene,484.45,2016,Medium,Cluster 3,Supermarket Type2,7315.48
NCQ41,CHUKWUDI027,NCQ41_CHUKWUDI027,,Low Fat,0.019386057,Health and Hygiene,486.45,1992,Medium,Cluster 3,Supermarket Type3,8778.57
NCQ41,CHUKWUDI035,NCQ41_CHUKWUDI035,14.8,Low Fat,0.019476708,Health and Hygiene,482.7,2011,Small,Cluster 2,Supermarket Type1,9753.97
NCQ42,CHUKWUDI013,NCQ42_CHUKWUDI013,20.35,Low Fat,0.039235527,Household,318.17,1994,High,Cluster 3,Supermarket Type1,2543.36
NCQ42,CHUKWUDI017,NCQ42_CHUKWUDI017,20.35,Low Fat,0,Household,312.92,2014,,Cluster 2,Supermarket Type1,4768.79
NCQ42,CHUKWUDI018,NCQ42_CHUKWUDI018,20.35,Low Fat,0.039428167,Household,319.92,2016,Medium,Cluster 3,Supermarket Type2,8901.75
NCQ42,CHUKWUDI019,NCQ42_CHUKWUDI019,,Low Fat,0.068753558,Household,319.92,1992,Small,Cluster 1,Grocery Store,635.84
NCQ42,CHUKWUDI049,NCQ42_CHUKWUDI049,20.35,Low Fat,0.039329257,Household,319.17,2006,Medium,Cluster 1,Supermarket Type1,7312.15
NCQ43,CHUKWUDI013,NCQ43_CHUKWUDI013,17.75,Ultra Low fat,0.111209003,Others,269.48,1994,High,Cluster 3,Supermarket Type1,2456.8
NCQ43,CHUKWUDI018,NCQ43_CHUKWUDI018,17.75,Low Fat,0,Others,271.73,2016,Medium,Cluster 3,Supermarket Type2,3002.76
NCQ43,CHUKWUDI046,NCQ43_CHUKWUDI046,17.75,Low Fat,0.111301625,Others,268.98,2004,Small,Cluster 1,Supermarket Type1,3821.69
NCQ43,CHUKWUDI049,NCQ43_CHUKWUDI049,17.75,Low Fat,0.11147467,Others,270.23,2006,Medium,Cluster 1,Supermarket Type1,4094.67
NCQ50,CHUKWUDI017,NCQ50_CHUKWUDI017,18.75,Low Fat,0.034501405,Household,529.3,2014,,Cluster 2,Supermarket Type1,14426.22
NCQ50,CHUKWUDI027,NCQ50_CHUKWUDI027,,Low Fat,0.034141213,Household,529.8,1992,Medium,Cluster 3,Supermarket Type3,8548.87
NCQ50,CHUKWUDI035,NCQ50_CHUKWUDI035,18.75,Low Fat,0,Household,533.3,2011,Small,Cluster 2,Supermarket Type1,8548.87
NCQ50,CHUKWUDI049,NCQ50_CHUKWUDI049,18.75,Low Fat,0.034360687,Household,539.3,2006,Medium,Cluster 1,Supermarket Type1,10686.09
NCQ53,CHUKWUDI017,NCQ53_CHUKWUDI017,17.6,Low Fat,0.019012262,Health and Hygiene,592.9,2014,,Cluster 2,Supermarket Type1,7681.67
NCQ53,CHUKWUDI027,NCQ53_CHUKWUDI027,,Low Fat,0.018813776,Health and Hygiene,588.15,1992,Medium,Cluster 3,Supermarket Type3,14181.54
NCQ53,CHUKWUDI045,NCQ53_CHUKWUDI045,17.6,Low Fat,0.018943666,Health and Hygiene,593.4,2009,,Cluster 2,Supermarket Type1,15363.34
NCQ54,CHUKWUDI010,NCQ54_CHUKWUDI010,17.7,Low Fat,0.020993364,Household,417.12,2005,,Cluster 3,Grocery Store,421.12
NCQ54,CHUKWUDI018,NCQ54_CHUKWUDI018,17.7,Low Fat,0.012593467,Household,419.12,2016,Medium,Cluster 3,Supermarket Type2,9685.73
NCQ54,CHUKWUDI027,NCQ54_CHUKWUDI027,,Low Fat,0.012481638,Household,420.87,1992,Medium,Cluster 3,Supermarket Type3,13054.67
NCQ54,CHUKWUDI035,NCQ54_CHUKWUDI035,17.7,Low Fat,0.012540003,Household,417.62,2011,Small,Cluster 2,Supermarket Type1,14739.15
NCQ54,CHUKWUDI045,NCQ54_CHUKWUDI045,17.7,Low Fat,0.012567811,Household,421.12,2009,,Cluster 2,Supermarket Type1,5895.66
NCR05,CHUKWUDI017,NCR05_CHUKWUDI017,10.1,Low Fat,0.054939848,Health and Hygiene,498.77,2014,,Cluster 2,Supermarket Type1,8432.36
NCR05,CHUKWUDI018,NCR05_CHUKWUDI018,10.1,Low Fat,0.054853377,Health and Hygiene,496.52,2016,Medium,Cluster 3,Supermarket Type2,5456.23
NCR05,CHUKWUDI027,NCR05_CHUKWUDI027,,Low Fat,0.054366282,Health and Hygiene,499.02,1992,Medium,Cluster 3,Supermarket Type3,17856.76
NCR05,CHUKWUDI035,NCR05_CHUKWUDI035,10.1,Low Fat,0.054620504,Health and Hygiene,493.77,2011,Small,Cluster 2,Supermarket Type1,7440.32
NCR05,CHUKWUDI045,NCR05_CHUKWUDI045,10.1,Low Fat,0.054741627,Health and Hygiene,500.52,2009,,Cluster 2,Supermarket Type1,7936.34
NCR06,CHUKWUDI013,NCR06_CHUKWUDI013,12.5,Low Fat,0.006759519,Household,107.03,1994,High,Cluster 3,Supermarket Type1,1597.92
NCR17,CHUKWUDI013,NCR17_CHUKWUDI013,9.8,Low Fat,0.024363026,Health and Hygiene,285.12,1994,High,Cluster 3,Supermarket Type1,5213.21
NCR17,CHUKWUDI017,NCR17_CHUKWUDI017,9.8,Low Fat,0.024521239,Health and Hygiene,293.87,2014,,Cluster 2,Supermarket Type1,3475.48
NCR17,CHUKWUDI018,NCR17_CHUKWUDI018,9.8,Low Fat,0.024482644,Health and Hygiene,290.62,2016,Medium,Cluster 3,Supermarket Type2,7240.58
NCR30,CHUKWUDI010,NCR30_CHUKWUDI010,20.6,Low Fat,0.118827682,Household,187.67,2005,,Cluster 3,Grocery Store,372.85
NCR30,CHUKWUDI013,NCR30_CHUKWUDI013,20.6,Low Fat,0.070933894,Household,187.17,1994,High,Cluster 3,Supermarket Type1,559.27
NCR38,CHUKWUDI017,NCR38_CHUKWUDI017,17.25,Low Fat,0.114160573,Household,632.93,2014,,Cluster 2,Supermarket Type1,9437.72
NCR38,CHUKWUDI019,NCR38_CHUKWUDI019,,Low Fat,0.19875618,Household,626.93,1992,Small,Cluster 1,Grocery Store,629.18
NCR38,CHUKWUDI035,NCR38_CHUKWUDI035,17.25,Low Fat,0.113497001,Household,633.68,2011,Small,Cluster 2,Supermarket Type1,1887.54
NCR38,CHUKWUDI045,NCR38_CHUKWUDI045,17.25,Low Fat,0.113748685,Household,628.43,2009,,Cluster 2,Supermarket Type1,16987.89
NCR41,CHUKWUDI046,NCR41_CHUKWUDI046,17.85,Low Fat,0.018023997,Health and Hygiene,239.77,2004,Small,Cluster 1,Supermarket Type1,5712.56
NCR41,CHUKWUDI049,NCR41_CHUKWUDI049,17.85,Low Fat,0.018052019,Health and Hygiene,241.52,2006,Medium,Cluster 1,Supermarket Type1,2142.21
NCR42,CHUKWUDI010,NCR42_CHUKWUDI010,9.105,Low Fat,0.064410783,Household,83.48,2005,,Cluster 3,Grocery Store,83.23
NCR50,CHUKWUDI013,NCR50_CHUKWUDI013,20.2,Low Fat,0.01181025,Household,386.59,1994,High,Cluster 3,Supermarket Type1,10719.38
NCR50,CHUKWUDI027,NCR50_CHUKWUDI027,,Ultra Low fat,0.011762847,Household,383.84,1992,Medium,Cluster 3,Supermarket Type3,18758.92
NCR50,CHUKWUDI046,NCR50_CHUKWUDI046,20.2,Low Fat,0.011820087,Household,379.09,2004,Small,Cluster 1,Supermarket Type1,4976.86
NCR50,CHUKWUDI049,NCR50_CHUKWUDI049,20.2,Low Fat,0.011838464,Household,387.84,2006,Medium,Cluster 1,Supermarket Type1,6508.2
NCR53,CHUKWUDI019,NCR53_CHUKWUDI019,,Low Fat,0.253947823,Health and Hygiene,559.6,1992,Small,Cluster 1,Grocery Store,1687.8
NCR53,CHUKWUDI027,NCR53_CHUKWUDI027,,Low Fat,0.144338493,Health and Hygiene,561.1,1992,Medium,Cluster 3,Supermarket Type3,17440.63
NCR53,CHUKWUDI035,NCR53_CHUKWUDI035,12.15,Low Fat,0.145013434,Health and Hygiene,562.6,2011,Small,Cluster 2,Supermarket Type1,12377.22
NCR53,CHUKWUDI049,NCR53_CHUKWUDI049,12.15,Low Fat,0.14526636,Health and Hygiene,560.1,2006,Medium,Cluster 1,Supermarket Type1,8439.02
NCR54,CHUKWUDI017,NCR54_CHUKWUDI017,16.35,Low Fat,0.091074449,Household,492.03,2014,,Cluster 2,Supermarket Type1,8347.47
NCR54,CHUKWUDI019,NCR54_CHUKWUDI019,,Low Fat,0.158562708,Household,486.78,1992,Small,Cluster 1,Grocery Store,491.03
NCR54,CHUKWUDI035,NCR54_CHUKWUDI035,16.35,Low Fat,0,Household,495.53,2011,Small,Cluster 2,Supermarket Type1,7365.41
NCS05,CHUKWUDI013,NCS05_CHUKWUDI013,11.5,Low Fat,0.020960615,Health and Hygiene,333.24,1994,High,Cluster 3,Supermarket Type1,6624.71
NCS05,CHUKWUDI045,NCS05_CHUKWUDI045,11.5,Low Fat,0.021020616,Health and Hygiene,326.99,2009,,Cluster 2,Supermarket Type1,6955.95
NCS05,CHUKWUDI049,NCS05_CHUKWUDI049,11.5,Low Fat,0.021010687,Health and Hygiene,328.49,2006,Medium,Cluster 1,Supermarket Type1,2318.65
NCS06,CHUKWUDI019,NCS06_CHUKWUDI019,,Low Fat,0.055566935,Household,658.98,1992,Small,Cluster 1,Grocery Store,657.48
NCS06,CHUKWUDI027,NCS06_CHUKWUDI027,,Low Fat,0.031583053,Household,652.48,1992,Medium,Cluster 3,Supermarket Type3,17751.89
NCS17,CHUKWUDI013,NCS17_CHUKWUDI013,18.6,Low Fat,0.080434451,Health and Hygiene,233.61,1994,High,Cluster 3,Supermarket Type1,4254.46
NCS17,CHUKWUDI049,NCS17_CHUKWUDI049,18.6,Low Fat,0.080626601,Health and Hygiene,231.36,2006,Medium,Cluster 1,Supermarket Type1,945.44
NCS18,CHUKWUDI013,NCS18_CHUKWUDI013,12.65,Low Fat,0.042175992,Household,266.23,1994,High,Cluster 3,Supermarket Type1,6163.64
NCS18,CHUKWUDI018,NCS18_CHUKWUDI018,12.65,Low Fat,0.042383069,Household,270.23,2016,Medium,Cluster 3,Supermarket Type2,4019.77
NCS18,CHUKWUDI046,NCS18_CHUKWUDI046,12.65,Low Fat,0.042211119,Household,271.73,2004,Small,Cluster 1,Supermarket Type1,3483.8
NCS18,CHUKWUDI049,NCS18_CHUKWUDI049,12.65,Low Fat,0.042276746,Household,271.23,2006,Medium,Cluster 1,Supermarket Type1,3751.78
NCS29,CHUKWUDI017,NCS29_CHUKWUDI017,9,Low Fat,0.069938838,Health and Hygiene,662.22,2014,,Cluster 2,Supermarket Type1,7287.18
NCS29,CHUKWUDI019,NCS29_CHUKWUDI019,,Low Fat,0.121765124,Health and Hygiene,660.47,1992,Small,Cluster 1,Grocery Store,662.47
NCS30,CHUKWUDI010,NCS30_CHUKWUDI010,5.945,Low Fat,0.155706798,Household,319.91,2005,,Cluster 3,Grocery Store,1614.57
NCS30,CHUKWUDI017,NCS30_CHUKWUDI017,5.945,Low Fat,0,Household,322.41,2014,,Cluster 2,Supermarket Type1,4520.78
NCS30,CHUKWUDI018,NCS30_CHUKWUDI018,5.945,Low Fat,0.093405156,Household,323.41,2016,Medium,Cluster 3,Supermarket Type2,10979.04
NCS30,CHUKWUDI035,NCS30_CHUKWUDI035,5.945,Ultra Low fat,0.093008616,Household,319.66,2011,Small,Cluster 2,Supermarket Type1,5489.52
NCS30,CHUKWUDI045,NCS30_CHUKWUDI045,5.945,Low Fat,0.093214866,Household,322.91,2009,,Cluster 2,Supermarket Type1,7104.09
NCS30,CHUKWUDI046,NCS30_CHUKWUDI046,5.945,Low Fat,0.093026207,Household,321.91,2004,Small,Cluster 1,Supermarket Type1,1291.65
NCS30,CHUKWUDI049,NCS30_CHUKWUDI049,5.945,Low Fat,0.093170838,Household,318.41,2006,Medium,Cluster 1,Supermarket Type1,3874.96
NCS38,CHUKWUDI018,NCS38_CHUKWUDI018,8.6,Low Fat,0.090558833,Household,281.54,2016,Medium,Cluster 3,Supermarket Type2,7729.94
NCS38,CHUKWUDI046,NCS38_CHUKWUDI046,8.6,Low Fat,0.090191431,Household,282.29,2004,Small,Cluster 1,Supermarket Type1,1145.18
NCS41,CHUKWUDI027,NCS41_CHUKWUDI027,,Low Fat,0.053185208,Health and Hygiene,457.4,1992,Medium,Cluster 3,Supermarket Type3,4134.62
NCS41,CHUKWUDI049,NCS41_CHUKWUDI049,12.85,Low Fat,0.053527105,Health and Hygiene,462.9,2006,Medium,Cluster 1,Supermarket Type1,5972.23
NCS42,CHUKWUDI046,NCS42_CHUKWUDI046,8.6,Low Fat,0.069416467,Household,231.29,2004,Small,Cluster 1,Supermarket Type1,5016.8
NCS42,CHUKWUDI049,NCS42_CHUKWUDI049,8.6,Low Fat,0.069524391,Household,229.54,2006,Medium,Cluster 1,Supermarket Type1,5928.95
NCS53,CHUKWUDI013,NCS53_CHUKWUDI013,14.5,Low Fat,0.089703476,Health and Hygiene,395.9,1994,High,Cluster 3,Supermarket Type1,2773.06
NCS53,CHUKWUDI017,NCS53_CHUKWUDI017,14.5,Low Fat,0.090286009,Health and Hygiene,399.9,2014,,Cluster 2,Supermarket Type1,5546.11
NCS53,CHUKWUDI019,NCS53_CHUKWUDI019,,Low Fat,0.157190017,Health and Hygiene,392.15,1992,Small,Cluster 1,Grocery Store,792.3
NCS53,CHUKWUDI027,NCS53_CHUKWUDI027,,Low Fat,0.089343433,Health and Hygiene,393.4,1992,Medium,Cluster 3,Supermarket Type3,15053.74
NCS53,CHUKWUDI035,NCS53_CHUKWUDI035,14.5,Low Fat,0.089761211,Health and Hygiene,398.65,2011,Small,Cluster 2,Supermarket Type1,5942.27
NCS53,CHUKWUDI045,NCS53_CHUKWUDI045,14.5,Low Fat,0.08996026,Health and Hygiene,398.9,2009,,Cluster 2,Supermarket Type1,3565.36
NCS53,CHUKWUDI046,NCS53_CHUKWUDI046,14.5,Low Fat,0.089778187,Health and Hygiene,396.15,2004,Small,Cluster 1,Supermarket Type1,6734.57
NCS53,CHUKWUDI049,NCS53_CHUKWUDI049,14.5,Low Fat,0.089917769,Health and Hygiene,400.9,2006,Medium,Cluster 1,Supermarket Type1,7130.72
NCS54,CHUKWUDI010,NCS54_CHUKWUDI010,13.6,Low Fat,0.016726506,Household,440.09,2005,,Cluster 3,Grocery Store,882.19
NCS54,CHUKWUDI018,NCS54_CHUKWUDI018,13.6,Ultra Low fat,0.010033871,Household,444.84,2016,Medium,Cluster 3,Supermarket Type2,5734.2
NCS54,CHUKWUDI027,NCS54_CHUKWUDI027,,Low Fat,0.00994477,Household,444.59,1992,Medium,Cluster 3,Supermarket Type3,16320.42
NCS54,CHUKWUDI035,NCS54_CHUKWUDI035,13.6,Low Fat,0.009991273,Household,438.84,2011,Small,Cluster 2,Supermarket Type1,9262.94
NCS54,CHUKWUDI045,NCS54_CHUKWUDI045,13.6,Low Fat,0.010013429,Household,441.09,2009,,Cluster 2,Supermarket Type1,11468.41
NCS54,CHUKWUDI049,NCS54_CHUKWUDI049,13.6,Low Fat,0.010008699,Household,441.84,2006,Medium,Cluster 1,Supermarket Type1,12350.59
NCT05,CHUKWUDI045,NCT05_CHUKWUDI045,10.895,Low Fat,0.020994339,Health and Hygiene,639.17,2009,,Cluster 2,Supermarket Type1,10865.86
NCT06,CHUKWUDI013,NCT06_CHUKWUDI013,17.1,Low Fat,0.038705317,Household,412.71,1994,High,Cluster 3,Supermarket Type1,5802.45
NCT06,CHUKWUDI018,NCT06_CHUKWUDI018,17.1,Low Fat,0,Household,417.71,2016,Medium,Cluster 3,Supermarket Type2,3315.68
NCT06,CHUKWUDI019,NCT06_CHUKWUDI019,,Low Fat,0.067824456,Household,419.46,1992,Small,Cluster 1,Grocery Store,414.46
NCT06,CHUKWUDI035,NCT06_CHUKWUDI035,17.1,Low Fat,0.038730229,Household,415.71,2011,Small,Cluster 2,Supermarket Type1,12019.35
NCT06,CHUKWUDI045,NCT06_CHUKWUDI045,17.1,Low Fat,0.038816115,Household,416.21,2009,,Cluster 2,Supermarket Type1,3315.68
